"","usaf","wban","year","month","day","hour","minute","lat","lon","elev","wd","ws","ceil_hgt","temp","dew_point","atmos_pres","rh","time"
"615","711830","99999",2014,6,4,12,0,45.467,-73.733,32,240,4.6,NA,15.8,9.6,1009.6,66.6,2014-06-04 07:00:00
"616","711830","99999",2014,6,4,18,0,45.467,-73.733,32,200,4.1,NA,20.8,11,1006.3,53.5,2014-06-04 13:00:00
"617","711830","99999",2014,6,5,0,0,45.467,-73.733,32,300,3.6,NA,17.3,9.1,1006.3,58.6,2014-06-04 19:00:00
"618","711830","99999",2014,6,5,6,0,45.467,-73.733,32,170,2.1,NA,15,11.4,1005.8,79.1,2014-06-05 01:00:00
"619","711830","99999",2014,6,5,12,0,45.467,-73.733,32,260,2.1,NA,15,11.4,1006.5,79.1,2014-06-05 07:00:00
"620","711830","99999",2014,6,5,18,0,45.467,-73.733,32,290,3.1,NA,16.6,12.3,1006.7,75.7,2014-06-05 13:00:00
"621","711830","99999",2014,6,6,0,0,45.467,-73.733,32,280,2.6,NA,14.9,12.7,1007.8,86.7,2014-06-05 19:00:00
"622","711830","99999",2014,6,6,6,0,45.467,-73.733,32,230,1.5,NA,14.1,12.7,1007.7,91.3,2014-06-06 01:00:00
"623","711830","99999",2014,6,6,12,0,45.467,-73.733,32,290,3.6,NA,15.2,12.1,1010.1,81.7,2014-06-06 07:00:00
"624","711830","99999",2014,6,6,18,0,45.467,-73.733,32,250,6.7,NA,20.1,12.6,1010.3,62,2014-06-06 13:00:00
"625","711830","99999",2014,6,7,0,0,45.467,-73.733,32,290,4.6,NA,21.8,12,1010.8,53.7,2014-06-06 19:00:00
"626","711830","99999",2014,6,7,6,0,45.467,-73.733,32,220,2.1,NA,16.3,12.7,1013.1,79.3,2014-06-07 01:00:00
"627","711830","99999",2014,6,7,12,0,45.467,-73.733,32,250,2.6,NA,17.2,12.8,1014.7,75.3,2014-06-07 07:00:00
"628","711830","99999",2014,6,7,18,0,45.467,-73.733,32,210,5.7,NA,25.3,13,1014,46.4,2014-06-07 13:00:00
"629","711830","99999",2014,6,8,0,0,45.467,-73.733,32,210,3.1,NA,25.5,9.9,1011.7,37.4,2014-06-07 19:00:00
"630","711830","99999",2014,6,8,6,0,45.467,-73.733,32,240,3.1,NA,18.7,11.3,1013.1,62.1,2014-06-08 01:00:00
"631","711830","99999",2014,6,8,12,0,45.467,-73.733,32,210,2.1,NA,19.8,12,1013.3,60.7,2014-06-08 07:00:00
"632","711830","99999",2014,6,8,18,0,45.467,-73.733,32,230,2.6,NA,27.3,8.2,1011.7,30,2014-06-08 13:00:00
"633","711830","99999",2014,6,9,0,0,45.467,-73.733,32,210,1.5,NA,25.3,7.7,1010.4,32.6,2014-06-08 19:00:00
"634","711830","99999",2014,6,9,6,0,45.467,-73.733,32,340,2.1,NA,19.7,12.7,1011.4,64,2014-06-09 01:00:00
"635","711830","99999",2014,6,9,12,0,45.467,-73.733,32,20,5.7,NA,20,13.2,1014.8,64.9,2014-06-09 07:00:00
"636","711830","99999",2014,6,9,18,0,45.467,-73.733,32,10,2.6,NA,25.7,12.3,1014.5,43.3,2014-06-09 13:00:00
"637","711830","99999",2014,6,10,0,0,45.467,-73.733,32,50,3.1,NA,26.5,2.4,1013.4,21,2014-06-09 19:00:00
"638","711830","99999",2014,6,10,6,0,45.467,-73.733,32,30,4.6,NA,20.9,4.4,1014,33.9,2014-06-10 01:00:00
"639","711830","99999",2014,6,10,12,0,45.467,-73.733,32,40,2.6,NA,16.9,10.7,1016.2,66.9,2014-06-10 07:00:00
"640","711830","99999",2014,6,10,18,0,45.467,-73.733,32,50,4.1,NA,22.8,12,1016.6,50.5,2014-06-10 13:00:00
"641","711830","99999",2014,6,11,0,0,45.467,-73.733,32,50,2.6,NA,22.9,8.3,1018,39.2,2014-06-10 19:00:00
"642","711830","99999",2014,6,11,6,0,45.467,-73.733,32,80,2.6,NA,18.5,10.3,1018.8,58.9,2014-06-11 01:00:00
"643","711830","99999",2014,6,11,12,0,45.467,-73.733,32,140,3.6,NA,18.9,10.9,1020.1,59.7,2014-06-11 07:00:00
"644","711830","99999",2014,6,11,18,0,45.467,-73.733,32,130,7.2,NA,23.9,9,1018.7,38.7,2014-06-11 13:00:00
"645","711830","99999",2014,6,12,0,0,45.467,-73.733,32,150,8.8,NA,14.8,12.3,1017.7,85,2014-06-11 19:00:00
"646","711830","99999",2014,6,12,6,0,45.467,-73.733,32,110,6.2,NA,13.4,12.1,1016.4,91.8,2014-06-12 01:00:00
"647","711830","99999",2014,6,12,12,0,45.467,-73.733,32,130,6.7,NA,14.5,13.6,1015.2,94.3,2014-06-12 07:00:00
"648","711830","99999",2014,6,12,18,0,45.467,-73.733,32,150,6.2,NA,16.2,14.8,1013.8,91.4,2014-06-12 13:00:00
"649","711830","99999",2014,6,13,0,0,45.467,-73.733,32,140,6.2,NA,16.9,15.4,1012.6,90.9,2014-06-12 19:00:00
"650","711830","99999",2014,6,13,6,0,45.467,-73.733,32,140,5.7,NA,17.6,16.3,1010.8,92.1,2014-06-13 01:00:00
"651","711830","99999",2014,6,13,12,0,45.467,-73.733,32,140,6.2,NA,17.7,16.6,1009.5,93.3,2014-06-13 07:00:00
"652","711830","99999",2014,6,13,18,0,45.467,-73.733,32,130,7.2,NA,17.8,16.9,1007.8,94.5,2014-06-13 13:00:00
"653","711830","99999",2014,6,14,0,0,45.467,-73.733,32,130,5.7,NA,19.4,16.5,1006.4,83.3,2014-06-13 19:00:00
"654","711830","99999",2014,6,14,6,0,45.467,-73.733,32,20,3.6,NA,16.7,16,1006.5,95.6,2014-06-14 01:00:00
"655","711830","99999",2014,6,14,12,0,45.467,-73.733,32,260,6.2,NA,14.6,11.7,1010,82.8,2014-06-14 07:00:00
"656","711830","99999",2014,6,14,18,0,45.467,-73.733,32,260,8.2,NA,18.5,11.3,1011.4,62.9,2014-06-14 13:00:00
"657","711830","99999",2014,6,15,0,0,45.467,-73.733,32,310,7.7,NA,18.4,12,1013.2,66.3,2014-06-14 19:00:00
"658","711830","99999",2014,6,15,6,0,45.467,-73.733,32,350,4.1,NA,15.2,9.7,1016.6,69.7,2014-06-15 01:00:00
"659","711830","99999",2014,6,15,12,0,45.467,-73.733,32,330,3.6,NA,15.7,9.5,1020.3,66.6,2014-06-15 07:00:00
"660","711830","99999",2014,6,15,18,0,45.467,-73.733,32,280,2.6,NA,21.2,10.9,1019.5,51.8,2014-06-15 13:00:00
"661","711830","99999",2014,6,16,0,0,45.467,-73.733,32,230,2.6,NA,21.8,10,1018.5,47,2014-06-15 19:00:00
"662","711830","99999",2014,6,16,6,0,45.467,-73.733,32,350,1,NA,13.4,11,1019.6,85.4,2014-06-16 01:00:00
"663","711830","99999",2014,6,16,12,0,45.467,-73.733,32,110,0.5,NA,18.2,10,1021.2,58.8,2014-06-16 07:00:00
"664","711830","99999",2014,6,16,18,0,45.467,-73.733,32,190,3.1,NA,23.7,7.8,1018.8,36.1,2014-06-16 13:00:00
"665","711830","99999",2014,6,17,0,0,45.467,-73.733,32,90,2.1,NA,22.8,7.1,1015.6,36.4,2014-06-16 19:00:00
"666","711830","99999",2014,6,17,6,0,45.467,-73.733,32,10,3.1,NA,17.3,11,1015.2,66.5,2014-06-17 01:00:00
"667","711830","99999",2014,6,17,12,0,45.467,-73.733,32,210,1.5,NA,19.1,12.9,1016.6,67.3,2014-06-17 07:00:00
"668","711830","99999",2014,6,17,18,0,45.467,-73.733,32,190,4.1,NA,26.9,17.2,1014,55.4,2014-06-17 13:00:00
"669","711830","99999",2014,6,18,0,0,45.467,-73.733,32,10,2.6,NA,24.7,15.4,1009.2,56.2,2014-06-17 19:00:00
"670","711830","99999",2014,6,18,6,0,45.467,-73.733,32,30,7.7,NA,16.7,15.5,1003.4,92.6,2014-06-18 01:00:00
"671","711830","99999",2014,6,18,12,0,45.467,-73.733,32,310,2.6,NA,18.1,16.2,1009,88.7,2014-06-18 07:00:00
"672","711830","99999",2014,6,18,18,0,45.467,-73.733,32,260,6.7,NA,24.4,15.8,1010.8,58.7,2014-06-18 13:00:00
"673","711830","99999",2014,6,19,0,0,45.467,-73.733,32,290,5.1,NA,22.7,13.8,1012.7,57.2,2014-06-18 19:00:00
"674","711830","99999",2014,6,19,6,0,45.467,-73.733,32,310,3.6,NA,16.9,13,1014.9,77.8,2014-06-19 01:00:00
"675","711830","99999",2014,6,19,12,0,45.467,-73.733,32,10,5.1,NA,16.7,6.7,1018.1,51.7,2014-06-19 07:00:00
"676","711830","99999",2014,6,19,18,0,45.467,-73.733,32,310,4.6,NA,22.3,6,1016.8,34.8,2014-06-19 13:00:00
"677","711830","99999",2014,6,20,0,0,45.467,-73.733,32,320,5.1,NA,21.4,5.6,1015.7,35.7,2014-06-19 19:00:00
"678","711830","99999",2014,6,20,6,0,45.467,-73.733,32,340,4.1,NA,14.4,5.2,1016.8,54,2014-06-20 01:00:00
"679","711830","99999",2014,6,20,12,0,45.467,-73.733,32,360,5.7,NA,14.6,3.9,1018,48.7,2014-06-20 07:00:00
"680","711830","99999",2014,6,20,18,0,45.467,-73.733,32,340,6.2,NA,19.7,5.9,1015.9,40.5,2014-06-20 13:00:00
"681","711830","99999",2014,6,21,0,0,45.467,-73.733,32,30,4.1,NA,19.3,3.8,1015.4,35.9,2014-06-20 19:00:00
"682","711830","99999",2014,6,21,6,0,45.467,-73.733,32,320,2.1,NA,11.4,7.4,1015.3,76.4,2014-06-21 01:00:00
"683","711830","99999",2014,6,21,12,0,45.467,-73.733,32,340,3.6,NA,16.5,6.8,1016,52.7,2014-06-21 07:00:00
"684","711830","99999",2014,6,21,18,0,45.467,-73.733,32,340,3.6,NA,19.6,4.7,1013.7,37.5,2014-06-21 13:00:00
"685","711830","99999",2014,6,22,0,0,45.467,-73.733,32,10,1.5,NA,20.2,6.3,1012.9,40.4,2014-06-21 19:00:00
"686","711830","99999",2014,6,22,6,0,45.467,-73.733,32,340,1,NA,14.3,9.4,1014.5,72.4,2014-06-22 01:00:00
"687","711830","99999",2014,6,22,12,0,45.467,-73.733,32,10,1.5,NA,17.2,9.3,1015.6,59.7,2014-06-22 07:00:00
"688","711830","99999",2014,6,22,18,0,45.467,-73.733,32,190,2.1,NA,22.6,10.5,1015,46.3,2014-06-22 13:00:00
"689","711830","99999",2014,6,23,0,0,45.467,-73.733,32,190,2.6,NA,22.8,8.3,1015.2,39.5,2014-06-22 19:00:00
"690","711830","99999",2014,6,23,6,0,45.467,-73.733,32,270,1,NA,15.4,12.7,1016.5,83.9,2014-06-23 01:00:00
"691","711830","99999",2014,6,23,12,0,45.467,-73.733,32,170,1,NA,19.4,12.7,1018.8,65.2,2014-06-23 07:00:00
"692","711830","99999",2014,6,23,18,0,45.467,-73.733,32,170,2.6,NA,26.1,10.5,1017.5,37.6,2014-06-23 13:00:00
"693","711830","99999",2014,6,24,0,0,45.467,-73.733,32,140,3.6,NA,24.9,11.9,1015.5,44.3,2014-06-23 19:00:00
"694","711830","99999",2014,6,24,6,0,45.467,-73.733,32,360,0.5,NA,20.1,15.7,1014.5,75.8,2014-06-24 01:00:00
"695","711830","99999",2014,6,24,12,0,45.467,-73.733,32,170,3.6,NA,21.1,17,1014.8,77.4,2014-06-24 07:00:00
"696","711830","99999",2014,6,24,18,0,45.467,-73.733,32,140,5.1,NA,19.8,18.4,1012.6,91.6,2014-06-24 13:00:00
"697","711830","99999",2014,6,25,0,0,45.467,-73.733,32,290,3.1,NA,20.9,19.4,1010.1,91.1,2014-06-24 19:00:00
"698","711830","99999",2014,6,25,6,0,45.467,-73.733,32,340,2.6,NA,19.2,18.5,1009.6,95.7,2014-06-25 01:00:00
"699","711830","99999",2014,6,25,12,0,45.467,-73.733,32,30,4.6,NA,18.6,16.3,1012.5,86.5,2014-06-25 07:00:00
"700","711830","99999",2014,6,25,18,0,45.467,-73.733,32,30,5.1,NA,23.1,16.8,1013.1,67.7,2014-06-25 13:00:00
"701","711830","99999",2014,6,26,0,0,45.467,-73.733,32,30,5.1,NA,22.7,15.9,1012.4,65.5,2014-06-25 19:00:00
"702","711830","99999",2014,6,26,6,0,45.467,-73.733,32,20,5.7,NA,18.8,15.1,1011.7,79.1,2014-06-26 01:00:00
"703","711830","99999",2014,6,26,12,0,45.467,-73.733,32,20,5.7,NA,19.3,13.6,1013.4,69.6,2014-06-26 07:00:00
"704","711830","99999",2014,6,26,18,0,45.467,-73.733,32,20,5.1,NA,25.6,10,1014,37.4,2014-06-26 13:00:00
"705","711830","99999",2014,6,27,0,0,45.467,-73.733,32,40,2.1,NA,24.9,6.7,1014.8,31.2,2014-06-26 19:00:00
"706","711830","99999",2014,6,27,6,0,45.467,-73.733,32,30,0.5,NA,16.5,12.3,1017.1,76.2,2014-06-27 01:00:00
"707","711830","99999",2014,6,27,12,0,45.467,-73.733,32,270,1.5,NA,20.9,15.4,1020.2,70.8,2014-06-27 07:00:00
"708","711830","99999",2014,6,27,18,0,45.467,-73.733,32,230,3.1,NA,27.5,12.3,1020.2,39,2014-06-27 13:00:00
"709","711830","99999",2014,6,28,0,0,45.467,-73.733,32,260,2.6,NA,26.5,10.1,1020.7,35.7,2014-06-27 19:00:00
"710","711830","99999",2014,6,28,6,0,45.467,-73.733,32,230,0.5,NA,18.8,13.4,1021.8,70.9,2014-06-28 01:00:00
"711","711830","99999",2014,6,28,12,0,45.467,-73.733,32,170,1.5,NA,20.5,14.9,1024.4,70.3,2014-06-28 07:00:00
"712","711830","99999",2014,6,28,18,0,45.467,-73.733,32,180,3.1,NA,27.6,12.7,1023.4,39.8,2014-06-28 13:00:00
"713","711830","99999",2014,6,29,0,0,45.467,-73.733,32,170,2.1,NA,26.6,11.2,1021.5,38.2,2014-06-28 19:00:00
"714","711830","99999",2014,6,29,6,0,45.467,-73.733,32,150,2.1,NA,21.2,12,1021.3,55.7,2014-06-29 01:00:00
"715","711830","99999",2014,6,29,12,0,45.467,-73.733,32,130,2.1,NA,23.1,15.8,1021.5,63.5,2014-06-29 07:00:00
"716","711830","99999",2014,6,29,18,0,45.467,-73.733,32,160,3.6,NA,29.8,18,1018.1,49.2,2014-06-29 13:00:00
"717","711830","99999",2014,6,30,0,0,45.467,-73.733,32,150,4.6,NA,27.8,17,1014.4,51.8,2014-06-29 19:00:00
"718","711830","99999",2014,6,30,6,0,45.467,-73.733,32,210,2.1,NA,24.3,18.6,1014,70.5,2014-06-30 01:00:00
"719","711830","99999",2014,6,30,12,0,45.467,-73.733,32,230,3.6,NA,24.3,19.3,1014,73.7,2014-06-30 07:00:00
"720","711830","99999",2014,6,30,18,0,45.467,-73.733,32,230,4.6,NA,27.5,20.1,1012.1,64.1,2014-06-30 13:00:00
"721","711830","99999",2014,7,1,0,0,45.467,-73.733,32,240,3.1,NA,28.3,19.8,1009.6,60,2014-06-30 19:00:00
"722","711830","99999",2014,7,1,6,0,45.467,-73.733,32,160,3.6,NA,24.5,19.1,1008.3,71.9,2014-07-01 01:00:00
"723","711830","99999",2014,7,1,12,0,45.467,-73.733,32,160,3.1,NA,24.5,20.5,1007.3,78.4,2014-07-01 07:00:00
"724","711830","99999",2014,7,1,18,0,45.467,-73.733,32,200,5.7,NA,32.3,20.4,1003.4,49.5,2014-07-01 13:00:00
"725","711830","99999",2014,7,2,0,0,45.467,-73.733,32,240,7.7,NA,29.5,17.5,1002.5,48.5,2014-07-01 19:00:00
"726","711830","99999",2014,7,2,6,0,45.467,-73.733,32,220,3.6,NA,24.5,18.7,1004.8,70.1,2014-07-02 01:00:00
"727","711830","99999",2014,7,2,12,0,45.467,-73.733,32,200,5.7,NA,24.6,19,1007.6,71,2014-07-02 07:00:00
"728","711830","99999",2014,7,2,18,0,45.467,-73.733,32,230,5.1,NA,28.4,19.4,1008.4,58.2,2014-07-02 13:00:00
"729","711830","99999",2014,7,3,0,0,45.467,-73.733,32,240,3.6,NA,27.3,18.7,1008,59.4,2014-07-02 19:00:00
"730","711830","99999",2014,7,3,6,0,45.467,-73.733,32,180,1.5,NA,21.4,17.7,1010,79.5,2014-07-03 01:00:00
"731","711830","99999",2014,7,3,12,0,45.467,-73.733,32,240,2.6,NA,21.2,17.8,1013.4,81,2014-07-03 07:00:00
"732","711830","99999",2014,7,3,18,0,45.467,-73.733,32,320,1.5,NA,21.1,18.1,1014.5,83,2014-07-03 13:00:00
"733","711830","99999",2014,7,4,0,0,45.467,-73.733,32,300,1.5,NA,21.7,17.5,1012.8,77,2014-07-03 19:00:00
"734","711830","99999",2014,7,4,6,0,45.467,-73.733,32,240,2.6,NA,19.1,16.8,1013.1,86.5,2014-07-04 01:00:00
"735","711830","99999",2014,7,4,12,0,45.467,-73.733,32,270,1.5,NA,16.8,15.2,1015.8,90.3,2014-07-04 07:00:00
"736","711830","99999",2014,7,4,18,0,45.467,-73.733,32,20,2.6,NA,20.6,9.6,1017.2,49.3,2014-07-04 13:00:00
"737","711830","99999",2014,7,5,0,0,45.467,-73.733,32,310,2.6,NA,20.6,10.3,1016.7,51.7,2014-07-04 19:00:00
"738","711830","99999",2014,7,5,6,0,45.467,-73.733,32,340,4.6,NA,16.5,5.3,1016.5,47.5,2014-07-05 01:00:00
"739","711830","99999",2014,7,5,12,0,45.467,-73.733,32,300,4.6,NA,16.8,7.3,1017.3,53.5,2014-07-05 07:00:00
"740","711830","99999",2014,7,5,18,0,45.467,-73.733,32,260,7.7,NA,25.4,11.2,1013.3,41,2014-07-05 13:00:00
"741","711830","99999",2014,7,6,0,0,45.467,-73.733,32,270,7.2,NA,26.1,8.9,1012.2,33.7,2014-07-05 19:00:00
"742","711830","99999",2014,7,6,6,0,45.467,-73.733,32,250,6.7,NA,20.7,10.5,1012.1,52,2014-07-06 01:00:00
"743","711830","99999",2014,7,6,12,0,45.467,-73.733,32,250,5.1,NA,19.5,12.7,1011.8,64.8,2014-07-06 07:00:00
"744","711830","99999",2014,7,6,18,0,45.467,-73.733,32,220,5.7,NA,26.6,13,1009,43,2014-07-06 13:00:00
"745","711830","99999",2014,7,7,0,0,45.467,-73.733,32,230,6.7,NA,24.7,13.6,1007.8,50.1,2014-07-06 19:00:00
"746","711830","99999",2014,7,7,6,0,45.467,-73.733,32,240,4.1,NA,21.6,13.8,1006.7,61.2,2014-07-07 01:00:00
"747","711830","99999",2014,7,7,12,0,45.467,-73.733,32,190,3.6,NA,21.1,13.9,1004.9,63.5,2014-07-07 07:00:00
"748","711830","99999",2014,7,7,18,0,45.467,-73.733,32,170,3.6,NA,19.7,18.7,1002.5,94,2014-07-07 13:00:00
"749","711830","99999",2014,7,8,0,0,45.467,-73.733,32,200,5.1,NA,21.7,19.7,1001.5,88.4,2014-07-07 19:00:00
"750","711830","99999",2014,7,8,6,0,45.467,-73.733,32,230,5.7,NA,21.8,18.2,1002.2,80,2014-07-08 01:00:00
"751","711830","99999",2014,7,8,12,0,45.467,-73.733,32,220,3.6,NA,21.9,17.8,1004.5,77.6,2014-07-08 07:00:00
"752","711830","99999",2014,7,8,18,0,45.467,-73.733,32,220,4.6,NA,28.8,18.7,1002.5,54.4,2014-07-08 13:00:00
"753","711830","99999",2014,7,9,0,0,45.467,-73.733,32,150,2.6,NA,23.7,19.3,998,76.4,2014-07-08 19:00:00
"754","711830","99999",2014,7,9,6,0,45.467,-73.733,32,230,6.2,NA,20.6,17,999.1,79.9,2014-07-09 01:00:00
"755","711830","99999",2014,7,9,12,0,45.467,-73.733,32,250,8.2,NA,18.9,13.5,1004.3,70.9,2014-07-09 07:00:00
"756","711830","99999",2014,7,9,18,0,45.467,-73.733,32,230,7.7,NA,22.3,12.5,1008,53.8,2014-07-09 13:00:00
"757","711830","99999",2014,7,10,0,0,45.467,-73.733,32,250,4.6,NA,21.6,11.8,1010,53.7,2014-07-09 19:00:00
"758","711830","99999",2014,7,10,6,0,45.467,-73.733,32,250,4.1,NA,18,13.5,1013.2,75,2014-07-10 01:00:00
"759","711830","99999",2014,7,10,12,0,45.467,-73.733,32,280,5.1,NA,16.3,10.3,1018.1,67.6,2014-07-10 07:00:00
"760","711830","99999",2014,7,10,18,0,45.467,-73.733,32,260,5.1,NA,20.9,9,1019.9,46.5,2014-07-10 13:00:00
"761","711830","99999",2014,7,11,0,0,45.467,-73.733,32,280,4.1,NA,20.4,8.2,1020.2,45.4,2014-07-10 19:00:00
"762","711830","99999",2014,7,11,6,0,45.467,-73.733,32,190,0.5,NA,17,11.6,1022,70.5,2014-07-11 01:00:00
"763","711830","99999",2014,7,11,12,0,45.467,-73.733,32,210,1.5,NA,17.4,12.1,1024,71.1,2014-07-11 07:00:00
"764","711830","99999",2014,7,11,18,0,45.467,-73.733,32,200,4.6,NA,23.9,9,1022.8,38.7,2014-07-11 13:00:00
"765","711830","99999",2014,7,12,0,0,45.467,-73.733,32,220,3.1,NA,24,11.1,1021.3,44.3,2014-07-11 19:00:00
"766","711830","99999",2014,7,12,6,0,45.467,-73.733,32,220,1.5,NA,19.4,14.9,1021.6,75.2,2014-07-12 01:00:00
"767","711830","99999",2014,7,12,12,0,45.467,-73.733,32,210,3.1,NA,19.4,12.7,1021.7,65.2,2014-07-12 07:00:00
"768","711830","99999",2014,7,13,6,0,45.467,-73.733,32,130,1,NA,21.6,16.1,1014.1,70.9,2014-07-13 01:00:00
"769","711830","99999",2014,7,14,6,0,45.467,-73.733,32,260,4.6,NA,20.3,15.5,1008,73.9,2014-07-14 01:00:00
"770","711830","99999",2014,7,14,12,0,45.467,-73.733,32,250,4.1,NA,19.7,13.1,1010.4,65.7,2014-07-14 07:00:00
"771","711830","99999",2014,7,14,18,0,45.467,-73.733,32,220,5.1,NA,23.7,12.2,1010.6,48.5,2014-07-14 13:00:00
"772","711830","99999",2014,7,15,0,0,45.467,-73.733,32,260,2.1,NA,22.3,11.1,1009.5,49.1,2014-07-14 19:00:00
"773","711830","99999",2014,7,15,6,0,45.467,-73.733,32,140,0.5,NA,19.9,14.5,1009.2,71.1,2014-07-15 01:00:00
"774","711830","99999",2014,7,15,12,0,45.467,-73.733,32,40,3.1,NA,20.8,13.9,1007.3,64.7,2014-07-15 07:00:00
"775","711830","99999",2014,7,15,18,0,45.467,-73.733,32,10,5.7,NA,18.7,16.7,1005.9,88.2,2014-07-15 13:00:00
"776","711830","99999",2014,7,16,0,0,45.467,-73.733,32,10,0.5,NA,20.7,17,1005.7,79.4,2014-07-15 19:00:00
"777","711830","99999",2014,7,16,6,0,45.467,-73.733,32,100,0.5,NA,19,17.7,1006.2,92.2,2014-07-16 01:00:00
"778","711830","99999",2014,7,16,12,0,45.467,-73.733,32,240,4.1,NA,18.9,14,1007.9,73.2,2014-07-16 07:00:00
"779","711830","99999",2014,7,16,18,0,45.467,-73.733,32,220,5.7,NA,23.4,12.3,1008,49.7,2014-07-16 13:00:00
"780","711830","99999",2014,7,17,0,0,45.467,-73.733,32,260,3.6,NA,21.5,12.4,1009.4,56.2,2014-07-16 19:00:00
"781","711830","99999",2014,7,17,6,0,45.467,-73.733,32,250,4.6,NA,17.8,12.9,1011.2,73,2014-07-17 01:00:00
"782","711830","99999",2014,7,17,12,0,45.467,-73.733,32,250,3.6,NA,16.2,11.7,1013.5,74.7,2014-07-17 07:00:00
"783","711830","99999",2014,7,17,18,0,45.467,-73.733,32,270,6.2,NA,20.2,11.6,1014.7,57.7,2014-07-17 13:00:00
"784","711830","99999",2014,7,18,0,0,45.467,-73.733,32,260,2.6,NA,19.1,13.3,1015.9,69.1,2014-07-17 19:00:00
"785","711830","99999",2014,7,18,6,0,45.467,-73.733,32,250,2.1,NA,15.7,12.1,1018.5,79.2,2014-07-18 01:00:00
"786","711830","99999",2014,7,18,12,0,45.467,-73.733,32,230,3.1,NA,17.5,13.1,1021.4,75.4,2014-07-18 07:00:00
"787","711830","99999",2014,7,18,18,0,45.467,-73.733,32,270,5.7,NA,25.7,12.9,1021.4,45.1,2014-07-18 13:00:00
"788","711830","99999",2014,7,19,0,0,45.467,-73.733,32,230,3.6,NA,23.5,12,1022,48.4,2014-07-18 19:00:00
"789","711830","99999",2014,7,19,6,0,45.467,-73.733,32,250,2.6,NA,18.7,12.7,1023.5,68.1,2014-07-19 01:00:00
"790","711830","99999",2014,7,19,12,0,45.467,-73.733,32,180,1,NA,19.3,13.4,1024.8,68.7,2014-07-19 07:00:00
"791","711830","99999",2014,7,19,18,0,45.467,-73.733,32,160,3.1,NA,25.6,13.8,1022.9,48.1,2014-07-19 13:00:00
"792","711830","99999",2014,7,20,0,0,45.467,-73.733,32,140,4.6,NA,24.8,11.7,1021.4,43.9,2014-07-19 19:00:00
"793","711830","99999",2014,7,20,6,0,45.467,-73.733,32,140,3.1,NA,20.6,15.6,1020.7,73,2014-07-20 01:00:00
"794","711830","99999",2014,7,20,12,0,45.467,-73.733,32,120,2.1,NA,21,15,1021.4,68.6,2014-07-20 07:00:00
"795","711830","99999",2014,7,20,18,0,45.467,-73.733,32,120,4.1,NA,27,13.2,1019.6,42.6,2014-07-20 13:00:00
"796","711830","99999",2014,7,21,0,0,45.467,-73.733,32,160,3.1,NA,25.2,13.3,1018.8,47.6,2014-07-20 19:00:00
"797","711830","99999",2014,7,21,6,0,45.467,-73.733,32,130,2.6,NA,21.6,15.7,1018.9,69.1,2014-07-21 01:00:00
"798","711830","99999",2014,7,21,12,0,45.467,-73.733,32,160,1.5,NA,21.8,17.3,1020.6,75.6,2014-07-21 07:00:00
"799","711830","99999",2014,7,21,18,0,45.467,-73.733,32,180,3.1,NA,28.2,15.9,1019.3,47.2,2014-07-21 13:00:00
"800","711830","99999",2014,7,22,0,0,45.467,-73.733,32,210,4.1,NA,26.9,15.6,1018,50,2014-07-21 19:00:00
"801","711830","99999",2014,7,22,6,0,45.467,-73.733,32,210,2.1,NA,22.5,19.1,1018.3,81.1,2014-07-22 01:00:00
"802","711830","99999",2014,7,22,12,0,45.467,-73.733,32,250,3.6,NA,22.8,17.4,1018.9,71.6,2014-07-22 07:00:00
"803","711830","99999",2014,7,22,18,0,45.467,-73.733,32,220,4.1,NA,28.2,17.9,1016.1,53.6,2014-07-22 13:00:00
"804","711830","99999",2014,7,23,0,0,45.467,-73.733,32,210,3.1,NA,27.5,17.9,1012.6,55.8,2014-07-22 19:00:00
"805","711830","99999",2014,7,23,6,0,45.467,-73.733,32,220,1.5,NA,23,17.4,1009.3,70.7,2014-07-23 01:00:00
"806","711830","99999",2014,7,23,12,0,45.467,-73.733,32,260,4.1,NA,23.6,20.1,1007.6,80.8,2014-07-23 07:00:00
"807","711830","99999",2014,7,23,18,0,45.467,-73.733,32,270,6.2,NA,23.4,20.4,1006.5,83.3,2014-07-23 13:00:00
"808","711830","99999",2014,7,24,0,0,45.467,-73.733,32,340,5.1,NA,22.5,13.4,1009.6,56.4,2014-07-23 19:00:00
"809","711830","99999",2014,7,24,6,0,45.467,-73.733,32,10,7.2,NA,17.7,8.5,1011.8,54.8,2014-07-24 01:00:00
"810","711830","99999",2014,7,24,12,0,45.467,-73.733,32,330,3.1,NA,15.8,8.3,1014.9,61,2014-07-24 07:00:00
"811","711830","99999",2014,7,24,18,0,45.467,-73.733,32,290,5.1,NA,20.2,8.7,1014,47.6,2014-07-24 13:00:00
"812","711830","99999",2014,7,25,0,0,45.467,-73.733,32,250,4.6,NA,21,10.6,1012.1,51.4,2014-07-24 19:00:00
"813","711830","99999",2014,7,25,6,0,45.467,-73.733,32,250,5.1,NA,18,11.6,1013,66.2,2014-07-25 01:00:00
"814","711830","99999",2014,7,25,12,0,45.467,-73.733,32,240,3.6,NA,17.9,13.1,1014,73.5,2014-07-25 07:00:00
"815","711830","99999",2014,7,25,18,0,45.467,-73.733,32,220,5.7,NA,23.9,14.7,1012.7,56.4,2014-07-25 13:00:00
